Sample_ID,Label,Value_R,Value_C,Magnitude_0,Magnitude_1,Magnitude_2,Magnitude_3,Magnitude_4,Magnitude_5,Magnitude_6,Magnitude_7,Magnitude_8,Magnitude_9,Magnitude_10,Magnitude_11,Magnitude_12,Magnitude_13,Magnitude_14,Phase_0,Phase_1,Phase_2,Phase_3,Phase_4,Phase_5,Phase_6,Phase_7,Phase_8,Phase_9,Phase_10,Phase_11,Phase_12,Phase_13,Phase_14
9003,Series_RC,750.0,68.0,2681.81,1881.47,1510.896,1298.54,1172.27,1079.3,1029.192,979.241,942.353,909.179,887.93,873.32,861.52,845.965,823.887,-72.773,-64.298,-58.56,-51.898,-47.751,-42.331,-39.129,-35.818,-33.24,-30.718,-26.65,-24.566,-21.9,-18.848,-17.48
9004,Series_RC,750.0,68.0,2703.286,1883.481,1516.16,1278.427,1144.728,1057.181,997.305,946.81,915.919,889.322,848.647,833.904,814.131,797.434,796.814,-74.56,-67.67,-60.67,-54.664,-49.37,-45.459,-41.931,-38.312,-35.239,-32.583,-28.82,-27.223,-23.967,-21.781,-19.9
9005,Series_RC,750.0,68.0,2686.717,1905.801,1510.271,1290.62,1147.564,1057.499,999.268,947.218,913.834,886.792,851.915,837.237,815.102,795.947,795.767,-73.741,-66.781,-60.348,-54.8,-48.951,-44.956,-41.242,-37.906,-34.949,-32.307,-28.297,-26.559,-23.334,-21.3,-18.828
9006,Series_RC,750.0,68.0,2675.387,1884.649,1490.494,1310.801,1153.44,1098.34,1023.231,979.642,929.704,905.693,880.625,844.753,872.326,819.455,832.644,-72.323,-65.446,-56.91,-50.914,-47.124,-41.564,-36.624,-33.86,-31.465,-28.73,-24.703,-22.893,-18.539,-14.802,-12.723
9007,Series_RC,750.0,68.0,2673.474,1874.789,1515.809,1302.326,1159.738,1067.95,1023.854,971.949,933.863,900.377,879.51,862.857,852.656,830.839,812.407,-73.825,-64.499,-58.35,-52.196,-47.855,-42.575,-38.736,-35.574,-32.569,-30.36,-26.35,-24.24,-20.973,-17.601,-15.653
9008,Series_RC,750.0,68.0,2677.46,1901.886,1500.656,1281.867,1151.952,1055.413,994.388,946.681,914.751,890.766,849.103,837.855,816.661,796.604,795.874,-75.233,-67.132,-60.301,-54.127,-49.319,-45.188,-41.395,-37.972,-35.192,-32.273,-28.457,-26.856,-23.488,-21.575,-19.602
9009,Series_RC,750.0,68.0,2683.434,1896.166,1495.25,1286.297,1138.703,1049.461,989.324,940.72,907.995,880.45,840.664,827.634,807.161,789.139,790.678,-74.438,-66.438,-60.778,-54.858,-49.392,-45.89,-41.983,-38.435,-35.811,-32.827,-29.177,-27.53,-24.248,-22.41,-20.152
9010,Series_RC,750.0,68.0,2684.741,1907.453,1516.816,1292.661,1177.214,1077.859,1026.88,977.979,942.45,908.375,884.543,873.541,860.8,846.175,824.724,-73.566,-66.214,-57.963,-52.986,-48.35,-42.756,-39.599,-36.483,-33.349,-31.415,-27.792,-25.409,-22.933,-20.105,-18.449
9011,Series_RC,750.0,68.0,2684.664,1864.159,1520.828,1307.944,1174.615,1078.898,1029.67,976.914,940.776,911.839,888.338,870.51,861.3,844.299,827.746,-73.322,-64.445,-57.631,-51.898,-47.827,-42.593,-39.72,-35.986,-33.146,-30.589,-26.898,-24.532,-21.794,-18.946,-17.236
9012,Series_RC,750.0,68.0,2682.42,1900.53,1505.365,1308.735,1164.889,1077.861,1032.462,977.789,942.105,905.4,886.883,868.406,854.438,844.936,825.815,-73.237,-64.507,-57.901,-52.32,-47.76,-42.68,-39.66,-35.86,-32.909,-30.539,-26.876,-24.874,-21.747,-19.36,-16.683
9013,Series_RC,750.0,68.0,2527.545,1884.207,1468.556,1307.805,1167.556,1085.457,985.376,1033.97,848.825,918.559,999.909,741.472,910.713,762.87,858.215,-76.485,-69.66,-65.691,-63.807,-60.798,-57.323,-51.453,-49.183,-52.92,-49.913,-50.705,-46.217,-46.176,-43.518,-44.316
9014,Series_RC,750.0,68.0,2684.765,1866.765,1506.762,1277.472,1151.231,1057.456,1000.498,946.142,913.98,889.69,851.431,834.157,817.547,797.6,795.82,-74.181,-65.832,-60.718,-54.277,-49.178,-45.151,-41.695,-38.98,-35.28,-32.297,-28.392,-26.879,-23.553,-21.471,-19.453
9015,Series_RC,750.0,68.0,2671.3,1863.969,1509.91,1307.32,1171.393,1077.128,1030.317,979.962,943.381,909.913,883.72,869.245,859.478,841.364,817.788,-73.74,-65.77,-58.201,-51.934,-47.419,-42.69,-39.395,-36.17,-33.12,-30.755,-26.799,-24.657,-22.207,-19.145,-17.234
9016,Series_RC,750.0,68.0,2682.526,1865.554,1508.52,1292.427,1147.773,1057.604,998.43,946.214,917.887,886.632,852.96,837.547,815.387,799.457,796.448,-74.536,-67.42,-60.648,-54.357,-49.77,-45.358,-41.719,-38.98,-35.216,-32.36,-28.627,-26.892,-23.503,-21.528,-19.504
9017,Series_RC,750.0,68.0,2690.46,1875.87,1494.564,1308.581,1187.25,1074.78,1000.79,1004.775,915.45,928.134,892.919,834.506,823.155,851.348,822.253,-72.364,-63.746,-55.806,-52.168,-46.628,-40.43,-35.114,-33.43,-31.201,-27.217,-22.585,-19.962,-16.454,-14.54,-11.553
9018,Series_RC,750.0,68.0,2665.583,1865.31,1511.889,1292.351,1170.932,1079.728,1032.579,972.905,943.495,911.797,882.619,873.584,853.35,841.736,821.47,-72.572,-64.858,-58.443,-52.361,-47.976,-42.862,-39.448,-36.295,-33.406,-31.198,-27.569,-25.407,-22.987,-20.21,-18.127
9019,Series_RC,750.0,68.0,2666.756,1885.76,1511.435,1289.286,1168.986,1079.151,1029.3,978.163,942.263,911.248,882.351,874.88,858.492,844.903,821.229,-73.11,-64.469,-57.55,-52.417,-47.581,-42.635,-38.726,-35.784,-33.75,-30.663,-26.846,-24.645,-22.53,-18.99,-17.133
9020,Series_RC,750.0,68.0,2701.62,1850.827,1509.45,1280.917,1147.12,1058.948,999.199,947.305,915.959,887.642,851.598,836.269,815.559,797.303,797.78,-74.137,-66.9,-60.373,-54.211,-49.4,-45.284,-41.638,-38.82,-35.194,-32.278,-28.53,-26.865,-23.596,-21.399,-19.358
9021,Series_RC,750.0,68.0,2702.991,1895.35,1510.513,1285.894,1141.801,1055.615,998.488,946.935,912.339,887.898,850.923,832.869,815.53,797.606,794.814,-74.746,-66.83,-60.525,-54.718,-49.53,-44.937,-41.27,-37.826,-34.943,-32.195,-28.219,-26.46,-23.188,-21.297,-18.94
9022,Series_RC,750.0,68.0,2671.319,1868.337,1520.419,1307.103,1171.202,1078.453,1028.442,974.495,942.59,906.613,889.473,869.779,859.87,845.36,821.9,-73.228,-65.866,-57.867,-52.386,-47.218,-42.425,-39.78,-35.811,-32.85,-30.622,-26.859,-24.648,-21.425,-18.61,-17.194
9023,Series_RC,750.0,68.0,2635.913,1736.228,1530.252,1359.109,1104.228,1105.865,963.351,1036.949,836.947,861.566,936.705,772.15,862.959,792.499,939.993,-84.45,-73.59,-70.473,-66.257,-57.88,-52.974,-46.101,-41.462,-54.334,-50.677,-41.742,-44.494,-41.918,-42.288,-45.755
9024,Series_RC,750.0,68.0,2698.434,1908.56,1570.129,1212.41,1152.433,1213.551,1456.397,713.985,954.32,976.281,749.582,919.117,870.104,874.825,1082.514,-75.23,-73.901,-68.36,-60.749,-56.19,-55.29,-69.358,-59.231,-51.928,-51.625,-65.197,-68.771,-54.848,-53.931,-57.149
9025,Series_RC,750.0,68.0,2532.163,1964.881,1448.569,1291.544,1271.83,1308.673,1628.755,629.476,835.409,1020.441,650.941,828.73,911.376,758.867,952.865,-75.192,-77.84,-65.97,-64.765,-54.663,-50.443,-70.422,-61.4,-50.827,-58.361,-64.904,-63.334,-47.671,-51.938,-53.204
9026,Series_RC,750.0,68.0,2613.5,1863.882,1521.83,1236.41,1127.188,1032.778,1070.542,933.279,952.565,872.603,879.345,826.883,897.333,862.27,780.238,-81.428,-77.346,-70.462,-70.194,-68.71,-66.158,-66.229,-67.306,-65.895,-67.795,-76.377,-73.488,-80.752,-86.6,-87.327
9027,Series_RC,750.0,68.0,2633.705,1891.21,1508.246,1221.901,1112.834,1014.877,1076.29,917.418,942.968,855.73,891.412,810.439,915.448,881.722,762.898,-82.294,-77.634,-69.836,-70.756,-69.333,-66.309,-65.364,-67.797,-65.4,-67.738,-77.3,-74.26,-80.342,-86.274,-87.992
9028,Series_RC,750.0,68.0,2682.44,1880.482,1502.193,1273.65,1173.66,1059.202,1024.15,969.645,948.394,905.4,878.805,853.31,862.227,839.468,828.138,-73.266,-64.893,-58.169,-52.302,-47.294,-42.455,-39.85,-36.529,-32.607,-31.262,-25.893,-24.596,-20.808,-17.588,-16.414
9029,Series_RC,750.0,68.0,2687.375,1863.466,1506.972,1279.817,1140.869,1049.505,994.29,943.29,910.127,880.482,847.447,829.175,813.462,793.261,790.898,-74.663,-67.297,-60.711,-54.294,-49.197,-45.482,-41.743,-38.355,-35.345,-32.424,-28.617,-26.964,-23.67,-21.414,-19.553
9030,Series_RC,750.0,68.0,2685.145,1859.137,1504.281,1290.438,1145.52,1058.292,997.835,946.44,915.578,887.221,848.951,832.981,815.858,795.39,797.912,-74.924,-67.147,-60.833,-54.329,-49.7,-45.28,-41.679,-38.34,-35.313,-32.299,-28.492,-26.925,-23.577,-21.503,-19.282
9031,Series_RC,750.0,68.0,2685.495,1874.909,1514.403,1298.12,1166.945,1077.266,1031.418,983.43,941.236,906.431,886.153,869.265,858.78,842.874,823.164,-73.641,-66.7,-58.137,-51.913,-47.589,-42.734,-39.315,-35.949,-33.112,-30.69,-27.125,-24.652,-21.611,-19.223,-16.88
9032,Series_RC,750.0,68.0,2610.697,1836.826,1509.802,1384.394,1128.84,1070.6,939.176,1008.185,899.67,963.97,805.931,858.677,789.833,852.12,866.166,-79.728,-69.131,-64.51,-61.285,-61.258,-49.247,-48.143,-46.922,-46.1,-50.317,-41.472,-46.25,-44.706,-45.62,-49.716
9033,Series_RC,750.0,68.0,2685.56,1857.102,1503.939,1289.449,1147.71,1056.12,996.384,947.276,912.685,887.293,852.253,833.33,819.709,798.142,797.314,-74.931,-66.883,-60.648,-54.584,-49.27,-45.58,-41.637,-38.54,-35.143,-32.186,-28.557,-26.81,-23.685,-21.369,-19.353
9034,Series_RC,750.0,68.0,2654.566,1947.689,1516.83,1286.996,1162.988,1091.442,1019.297,957.572,935.409,888.764,886.449,842.877,872.827,814.808,831.778,-71.698,-64.86,-56.38,-50.12,-44.952,-41.673,-37.379,-34.501,-30.879,-26.839,-24.673,-21.432,-16.714,-12.455,-9.563
9035,Series_RC,750.0,68.0,2690.305,1873.123,1504.282,1279.582,1143.148,1057.838,993.772,945.3,916.349,888.646,847.666,836.208,812.393,797.989,795.64,-74.202,-67.562,-60.655,-55.14,-49.236,-45.228,-41.737,-38.23,-35.396,-32.611,-28.738,-27.19,-23.947,-21.686,-19.816
9036,Series_RC,750.0,68.0,2665.35,1901.974,1509.373,1272.213,1136.469,1046.193,987.297,941.882,906.994,882.64,842.509,826.743,807.112,789.97,790.62,-75.73,-66.318,-60.781,-54.657,-49.475,-45.595,-42.142,-38.608,-35.643,-33.7,-29.131,-27.525,-24.112,-22.103,-20.396
9037,Series_RC,750.0,68.0,2669.1,1846.998,1507.604,1264.316,1147.29,1048.53,988.147,940.909,908.834,882.888,842.743,826.591,809.637,790.572,791.233,-74.599,-66.519,-61.243,-55.6,-49.691,-45.612,-42.173,-38.535,-35.551,-32.716,-29.56,-27.51,-24.128,-22.76,-20.341
9038,Series_RC,750.0,68.0,2681.341,1852.694,1516.973,1280.657,1152.901,1055.365,998.645,946.796,916.49,886.89,851.793,834.308,816.6,795.805,796.924,-74.298,-66.814,-60.721,-54.943,-49.3,-45.304,-41.588,-38.23,-35.182,-32.382,-28.427,-26.879,-23.581,-21.473,-19.437
9039,Series_RC,750.0,68.0,2668.207,1849.815,1516.549,1294.746,1173.806,1076.689,1032.332,979.274,946.353,908.613,886.543,873.375,856.948,842.719,827.538,-73.14,-65.346,-58.207,-52.485,-47.377,-42.735,-39.145,-35.992,-33.95,-30.454,-27.165,-24.93,-21.915,-19.114,-17.134
9040,Series_RC,750.0,68.0,2657.372,1851.844,1504.28,1283.433,1139.134,1050.69,988.43,937.984,906.192,881.798,842.811,825.872,806.23,789.297,789.146,-74.889,-67.617,-61.25,-54.635,-49.387,-45.572,-42.331,-38.555,-35.856,-32.849,-29.86,-27.273,-24.151,-22.87,-19.962
9041,Series_RC,750.0,68.0,2673.306,1915.708,1516.445,1290.657,1149.144,1059.451,997.643,945.577,915.2,889.622,852.473,836.451,814.654,799.194,793.55,-73.916,-66.677,-60.545,-54.7,-49.1,-45.186,-41.597,-37.973,-35.153,-32.291,-28.378,-26.942,-23.619,-21.168,-19.373
9042,Series_RC,750.0,68.0,2696.178,1886.314,1520.835,1254.321,1163.487,1068.754,1022.753,922.508,994.689,910.942,841.206,896.166,808.507,865.781,811.697,-72.341,-64.898,-56.756,-49.757,-42.683,-38.801,-36.369,-33.49,-26.877,-23.986,-20.131,-18.398,-15.187,-12.492,-8.859
9043,Series_RC,750.0,68.0,2666.38,1913.782,1518.3,1302.889,1172.864,1080.465,1030.298,978.552,945.134,910.944,886.495,871.507,855.88,843.272,825.96,-72.985,-65.576,-58.333,-52.205,-47.82,-42.797,-39.239,-36.378,-33.362,-31.26,-27.62,-25.45,-22.74,-20.13,-18.791
9044,Series_RC,750.0,68.0,2683.87,1887.932,1509.716,1304.107,1176.395,1075.284,1030.51,976.81,941.191,908.292,885.43,867.819,853.864,843.873,824.362,-73.83,-66.122,-58.386,-52.609,-48.61,-43.34,-39.504,-36.121,-33.442,-31.238,-27.628,-25.297,-22.782,-19.916,-18.488
9045,Series_RC,750.0,68.0,2702.188,1848.514,1502.831,1285.704,1141.266,1051.45,991.261,941.376,911.587,882.969,847.855,829.244,809.152,791.401,790.282,-75.114,-67.153,-60.816,-54.513,-49.0,-45.339,-41.79,-38.91,-35.427,-32.418,-28.58,-27.22,-23.575,-21.448,-19.397
9046,Series_RC,750.0,68.0,2666.338,1860.745,1506.73,1301.781,1174.127,1083.395,1028.979,980.991,946.306,909.69,884.82,874.599,857.462,843.994,822.494,-73.568,-64.708,-58.154,-52.608,-47.867,-43.17,-39.253,-36.58,-33.423,-31.153,-27.692,-25.342,-22.926,-19.988,-18.428
9047,Series_RC,750.0,68.0,2600.635,1791.55,1517.8,1442.663,1134.158,1071.428,902.2,1058.528,871.438,1027.399,799.161,853.745,755.47,941.243,925.395,-83.743,-71.217,-67.2,-67.3,-69.321,-53.333,-53.568,-53.508,-54.786,-63.296,-49.931,-57.588,-58.206,-62.882,-69.667
9048,Series_RC,750.0,68.0,2620.86,1797.413,1522.159,1439.961,1132.977,1074.78,908.223,1065.293,865.26,1028.655,800.189,859.276,757.643,950.85,928.342,-83.627,-71.474,-67.403,-67.37,-68.885,-53.716,-53.358,-53.289,-54.651,-62.788,-50.399,-57.236,-58.699,-63.24,-70.237
9049,Series_RC,750.0,68.0,2732.991,1919.833,1515.63,1269.912,1162.397,1057.433,996.77,930.371,928.369,895.898,844.12,828.393,807.628,791.531,804.388,-74.194,-67.864,-59.64,-53.653,-49.159,-46.488,-40.581,-37.33,-35.913,-33.427,-29.755,-25.897,-22.559,-22.805,-20.128
9050,Series_RC,750.0,68.0,2680.431,1855.69,1508.951,1278.438,1165.504,1069.34,1027.997,970.993,931.638,898.4,877.797,860.476,849.153,836.557,813.239,-73.381,-64.385,-58.86,-52.76,-47.727,-42.451,-38.887,-35.672,-32.333,-30.304,-26.188,-24.202,-20.813,-17.792,-15.614
9051,Series_RC,750.0,68.0,2686.52,1870.444,1508.963,1287.857,1142.873,1057.96,995.317,946.633,916.28,886.942,851.873,835.736,817.202,796.75,797.92,-75.103,-67.31,-60.66,-54.137,-49.221,-45.367,-41.57,-38.75,-35.398,-32.246,-28.588,-26.931,-23.708,-21.33,-19.476
9052,Series_RC,750.0,68.0,2681.356,1892.4,1519.711,1291.745,1171.967,1079.927,1030.899,977.518,942.917,908.46,886.229,870.96,861.89,842.94,824.244,-73.249,-66.202,-58.26,-52.135,-47.738,-42.583,-38.864,-35.867,-33.38,-30.811,-26.99,-24.889,-22.46,-19.194,-17.202
9053,Series_RC,750.0,68.0,2726.599,1961.16,1620.734,1491.875,1080.432,1114.985,877.85,977.849,895.688,914.1,859.335,791.777,797.141,820.921,886.432,-75.124,-70.767,-64.415,-66.42,-64.335,-47.849,-48.812,-46.881,-53.284,-56.423,-40.984,-49.46,-45.732,-47.986,-51.607
9054,Series_RC,750.0,68.0,2702.802,1872.158,1514.687,1294.955,1147.681,1055.78,995.477,946.316,914.967,887.185,849.91,835.873,816.144,798.51,796.352,-74.577,-65.596,-60.189,-54.91,-49.356,-45.26,-41.321,-37.919,-34.929,-32.185,-28.154,-26.569,-23.272,-21.68,-18.94
9055,Series_RC,750.0,68.0,2674.38,1880.162,1501.51,1276.68,1165.74,1101.419,1029.746,978.583,917.671,926.689,888.481,855.872,859.426,826.463,827.225,-72.808,-65.15,-57.223,-50.901,-47.422,-41.233,-36.959,-34.51,-30.893,-28.896,-26.201,-23.419,-19.303,-15.624,-14.433
9056,Series_RC,750.0,68.0,2704.35,1859.21,1515.678,1291.901,1154.848,1053.947,995.633,949.795,914.23,887.29,851.635,835.596,816.792,796.772,797.564,-74.516,-66.65,-60.193,-54.68,-49.98,-45.331,-41.683,-38.136,-35.133,-32.402,-28.325,-26.69,-23.464,-21.363,-19.609
9057,Series_RC,750.0,68.0,2666.471,1912.894,1522.316,1292.751,1166.453,1077.343,1030.701,982.368,949.544,909.423,886.574,870.448,854.547,845.885,825.329,-72.937,-64.894,-58.246,-52.39,-47.605,-42.865,-39.53,-36.558,-33.367,-31.23,-27.523,-25.394,-22.883,-19.741,-18.634
9058,Series_RC,750.0,68.0,2689.47,1916.602,1510.517,1297.275,1169.638,1083.524,1030.973,982.813,947.827,911.935,890.461,874.874,858.219,846.227,824.94,-73.148,-64.881,-58.247,-52.782,-47.686,-42.805,-39.276,-36.237,-33.335,-30.845,-27.594,-25.175,-22.826,-19.733,-18.239
9059,Series_RC,750.0,68.0,2695.361,1838.329,1554.683,1388.171,1111.97,1081.56,963.187,1122.83,845.666,1045.155,787.233,924.606,744.691,879.443,853.98,-81.74,-72.97,-69.684,-66.504,-63.956,-53.873,-52.28,-49.308,-50.424,-57.656,-51.103,-54.942,-58.581,-61.989,-65.384
9060,Series_RC,750.0,68.0,2690.516,1839.331,1554.999,1390.191,1109.589,1082.583,963.57,1122.595,844.737,1044.682,787.374,925.714,744.2,879.559,852.648,-81.18,-72.8,-69.577,-66.519,-63.956,-53.844,-51.957,-49.214,-50.447,-57.604,-51.177,-54.895,-58.652,-62.73,-65.395
9061,Series_RC,750.0,68.0,2769.63,1930.325,1529.83,1275.548,1166.845,1057.288,1000.405,938.862,919.42,892.963,851.625,832.875,810.822,799.418,801.64,-74.463,-68.239,-59.359,-53.581,-49.245,-45.908,-40.625,-37.299,-35.298,-32.647,-28.816,-26.101,-22.922,-21.566,-18.901
9062,Series_RC,750.0,68.0,2687.923,1877.527,1533.918,1276.558,1158.905,1070.322,1043.893,951.913,977.93,888.792,842.645,895.971,844.923,838.201,816.204,-72.587,-65.736,-57.524,-50.78,-44.854,-39.81,-38.1,-34.508,-29.376,-26.18,-23.217,-21.755,-17.848,-14.984,-13.17
9063,Series_RC,750.0,68.0,2666.145,1908.631,1526.96,1291.918,1164.399,1077.51,1030.26,979.192,942.966,906.645,886.988,870.793,859.57,841.921,823.837,-73.33,-64.831,-57.853,-52.38,-47.438,-42.697,-39.314,-35.89,-33.35,-30.843,-27.78,-24.941,-21.9,-19.108,-17.102
9064,Series_RC,750.0,68.0,2786.581,1824.2,1493.86,1329.326,1130.37,1020.195,1064.6,977.289,1147.539,758.692,801.645,869.161,882.455,797.271,844.727,-74.953,-72.882,-66.476,-60.575,-53.127,-53.606,-52.773,-56.14,-50.47,-44.494,-42.54,-42.315,-43.686,-46.23,-42.498
9065,Series_RC,750.0,68.0,2690.675,1856.326,1503.651,1286.308,1163.655,1074.37,1020.439,969.537,935.41,900.375,880.693,866.614,858.428,838.45,815.135,-72.767,-65.841,-57.596,-52.62,-47.386,-42.487,-39.4,-35.803,-33.86,-30.472,-26.653,-24.54,-21.532,-18.325,-16.545
9066,Series_RC,750.0,68.0,2690.51,1907.236,1504.916,1275.81,1140.502,1054.193,994.601,942.469,911.46,884.567,846.662,831.38,808.659,793.107,793.273,-75.351,-66.347,-60.758,-54.845,-49.216,-45.38,-41.718,-38.56,-35.386,-32.648,-28.57,-26.92,-23.573,-21.518,-19.503
9067,Series_RC,750.0,68.0,2662.16,1868.395,1507.996,1300.595,1174.4,1079.752,1033.524,978.441,943.666,906.283,887.551,866.754,858.319,841.844,824.793,-73.373,-64.722,-57.757,-52.451,-47.881,-42.685,-38.896,-36.56,-32.858,-30.682,-26.822,-24.715,-22.6,-18.732,-17.217
9068,Series_RC,750.0,68.0,2659.724,1913.214,1500.357,1309.96,1157.647,1099.915,1030.708,963.388,924.115,904.446,874.648,851.859,859.93,823.742,825.162,-72.389,-63.942,-55.902,-50.169,-46.232,-41.418,-36.791,-33.24,-30.821,-25.774,-24.583,-22.111,-16.77,-12.801,-10.784
9069,Series_RC,750.0,68.0,2684.671,1891.988,1516.916,1302.165,1166.498,1075.934,1032.368,978.6,945.19,910.852,885.255,865.529,854.259,844.387,822.857,-73.346,-64.59,-58.199,-52.746,-48.75,-42.994,-39.53,-36.424,-33.711,-31.242,-27.611,-25.815,-23.118,-19.832,-18.55
9070,Series_RC,750.0,68.0,2658.948,1875.532,1497.77,1278.217,1137.32,1044.908,983.768,935.231,900.905,872.848,843.39,824.392,804.347,786.581,780.582,-74.401,-67.696,-60.6,-54.5,-49.143,-44.651,-41.229,-37.598,-34.54,-31.792,-27.561,-25.871,-22.321,-19.987,-17.648
9071,Series_RC,750.0,68.0,2662.67,1840.767,1515.8,1289.148,1165.356,1070.115,1027.765,971.132,937.504,904.181,880.934,864.904,856.395,836.878,816.911,-72.692,-65.458,-57.954,-52.512,-47.267,-42.43,-38.932,-35.635,-32.777,-30.563,-26.669,-24.245,-21.452,-18.391,-16.483
9072,Series_RC,750.0,68.0,2672.598,1904.723,1522.106,1288.435,1166.704,1077.13,1028.998,982.207,943.259,912.117,881.909,868.883,863.783,840.928,825.766,-73.36,-64.414,-57.674,-51.991,-47.48,-42.74,-39.144,-35.765,-33.39,-30.835,-26.734,-24.494,-21.924,-18.852,-17.377
9073,Series_RC,750.0,68.0,2701.468,1853.566,1508.409,1281.735,1147.786,1058.764,995.578,946.542,914.5,887.224,849.947,834.202,811.417,795.687,798.849,-74.177,-66.834,-60.301,-54.373,-49.187,-45.477,-41.845,-38.372,-35.437,-32.51,-28.932,-27.186,-23.941,-21.765,-20.2
9074,Series_RC,750.0,68.0,2677.308,1862.658,1516.458,1300.486,1170.374,1074.2,1024.189,971.617,933.738,903.548,879.974,867.48,856.979,831.962,817.191,-72.951,-64.609,-57.931,-51.846,-47.619,-42.456,-39.222,-35.888,-32.794,-30.433,-26.473,-24.424,-21.508,-18.518,-16.561
9075,Series_RC,750.0,68.0,2681.497,1854.666,1516.407,1293.728,1169.301,1069.126,1029.3,967.857,935.658,897.831,879.744,859.664,846.628,836.503,813.479,-73.654,-65.6,-57.845,-51.807,-47.421,-42.578,-38.681,-35.549,-32.425,-30.149,-26.5,-23.999,-20.783,-17.628,-15.43
9076,Series_RC,750.0,68.0,2662.885,1851.98,1509.133,1299.76,1165.388,1072.661,1022.826,974.426,938.332,900.757,881.776,863.454,855.769,834.298,819.432,-72.928,-65.627,-58.1,-52.17,-47.28,-42.443,-39.101,-35.639,-33.14,-30.232,-26.617,-24.192,-21.317,-18.514,-16.515
9077,Series_RC,750.0,68.0,2667.373,1908.521,1505.183,1285.202,1165.981,1068.99,1028.281,970.21,932.81,895.445,881.422,862.685,848.815,834.24,810.196,-74.169,-65.518,-58.1,-52.304,-47.509,-42.647,-39.22,-35.622,-32.648,-29.973,-26.382,-23.661,-20.778,-17.904,-15.458
9078,Series_RC,750.0,68.0,2678.329,1893.192,1518.629,1291.897,1168.365,1082.324,1030.855,983.809,939.817,905.856,885.407,868.924,858.449,842.373,820.922,-73.371,-66.12,-58.41,-52.115,-47.879,-42.831,-39.4,-36.76,-33.146,-30.657,-27.188,-24.824,-21.949,-18.887,-17.108
9079,Series_RC,750.0,68.0,2683.571,1856.601,1512.331,1281.852,1169.757,1084.796,1011.859,958.184,892.26,939.54,893.93,861.982,857.651,826.543,811.293,-72.591,-63.436,-55.874,-49.93,-45.248,-40.206,-35.895,-30.437,-28.9,-26.217,-22.159,-19.178,-14.427,-9.465,-7.826
9080,Series_RC,750.0,68.0,2685.971,1902.983,1500.453,1288.827,1140.316,1057.328,997.352,948.849,912.246,884.847,852.234,835.642,816.455,797.968,795.113,-73.829,-65.742,-60.247,-53.918,-49.226,-45.97,-41.189,-37.688,-34.953,-32.97,-28.128,-26.585,-23.29,-21.92,-18.939
9081,Series_RC,750.0,68.0,2686.503,1879.505,1503.131,1273.961,1165.91,1088.456,1022.589,972.405,923.555,912.984,878.495,849.91,854.96,821.653,827.839,-72.424,-65.6,-57.188,-50.797,-46.718,-40.447,-36.453,-33.589,-30.18,-27.817,-23.894,-21.591,-17.86,-13.746,-12.11
9082,Series_RC,750.0,68.0,2666.263,1864.253,1497.8,1278.356,1179.734,1071.841,1038.164,971.908,951.569,891.88,876.573,867.415,865.725,830.507,813.91,-72.464,-64.98,-57.378,-51.48,-45.858,-42.481,-38.443,-35.268,-31.608,-27.716,-25.588,-21.996,-19.352,-16.353,-13.526
9083,Series_RC,750.0,68.0,2670.61,1906.501,1500.11,1271.835,1140.609,1051.22,989.337,939.64,908.291,881.864,843.197,827.436,806.601,790.459,790.654,-75.349,-66.997,-61.126,-54.904,-49.382,-45.662,-42.34,-38.618,-35.579,-32.827,-29.124,-27.612,-24.35,-22.275,-20.17
9084,Series_RC,750.0,68.0,2666.535,1863.11,1476.594,1252.271,1193.111,1066.235,1049.453,958.778,952.241,907.63,881.43,879.537,853.281,839.358,782.548,-72.233,-63.419,-56.139,-49.774,-44.565,-42.533,-37.785,-35.123,-28.666,-24.862,-24.977,-21.229,-17.391,-14.62,-10.908
9085,Series_RC,750.0,68.0,2685.462,1900.763,1517.62,1274.13,1152.48,1058.319,995.277,945.685,915.96,885.55,850.375,835.361,814.109,798.822,798.639,-74.585,-67.66,-60.436,-54.966,-49.489,-45.263,-41.897,-38.223,-35.483,-32.378,-28.74,-27.162,-23.894,-21.708,-19.85
9086,Series_RC,750.0,68.0,2699.965,1857.504,1523.27,1300.722,1179.606,1079.236,1033.611,981.58,950.42,909.16,888.97,871.711,858.382,847.861,823.193,-73.424,-65.212,-57.836,-51.965,-47.657,-42.977,-39.466,-36.235,-33.107,-31.197,-27.643,-25.361,-22.855,-20.37,-18.423
